user_id,title,description,instock,quantity,price
67,Cotton Basic Tank,"Essential cotton tank top, perfect for layering.",true,292,36481.74
63,Decorative Wall Tapestry,Colorful tapestry to add charm to any room.,true,569,3973.59
97,Striped Long Sleeve Shirt,A casual striped long sleeve shirt that's perfect for layering.,false,362,2428.26
74,Garden Vegetable Chips,"Crispy chips made from assorted garden vegetables, lightly salted.",true,85,19542.53
72,Smart Light Bulbs,Color-changing smart LED bulbs compatible with Alexa.,false,475,49848.93
65,Puzzle,Challenging 1000-piece jigsaw puzzle for all ages.,true,579,4512.89
78,Whole Wheat Pita Bread,"Soft and fluffy whole wheat pita bread, great for wraps.",false,188,44683.59
46,Infrared Thermometer Gun,Non-contact thermometer for quick and easy temperature readings.,false,132,20987.34
44,Maple Pecan Granola,"Crunchy granola with maple syrup and pecans, great for breakfast or snacking.",true,493,15648.14
80,Rechargeable Laptop Battery Pack,Portable battery pack to charge laptops while on the move.,false,570,58101.31
71,Crispy Chickpeas,Roasted chickpeas seasoned for a crunchy snack.,true,346,56525.02
69,Heat-Resistant Silicone Mat,Protects surfaces while baking or cooking with hot items.,true,596,26116.61
61,Travel Pillow,Memory foam travel pillow for neck support.,true,49,263.56
53,Organic Coconut Yogurt,Dairy-free yogurt made from coconut milk.,false,346,54180.11
51,Coffee Subscription Service,Monthly subscription for freshly roasted coffee delivered to your door.,true,490,56877.16
27,Chopping Board,Reversible bamboo chopping board for food prep.,false,110,37706.58
100,Savory Breakfast Sausage,"Frozen sausage patties made with herbs and spices, perfect for breakfast sandwiches.",true,338,1664.52
98,Rustic Wooden Picture Frame,Charming frame to showcase your favorite photos.,false,419,18597.32
78,Applewood Smoked Bacon,Delicious bacon with a rich applewood smoked flavor.,true,46,31147.96
72,Kettle Corn Popcorn,"Sweet and salty kettle corn, perfect for snacking.",false,361,17075.84
38,Collapsible Folding Chair,Lightweight and portable chair for camping or events.,false,488,44642.47
26,Organic Italian Seasoning,A blend of dried herbs commonly used in Italian cooking.,true,112,46526.16
23,Asian Noodle Salad Kit,A pre-packaged salad kit with noodles and Asian-style dressing.,true,361,25750.62
62,Desk Lamp with USB Port,Modern desk lamp that features a built-in USB charging port.,false,74,36073.93
89,Cranberry Almond Biscotti,Crispy and delicious biscotti flavored with cranberry and almond.,true,355,31580.59
60,Cold Brew Coffee Maker,Brews coffee with a smooth flavor without bitterness.,false,95,28796.18
87,Flavored Popcorn Mix,Popcorn tossed with sweet or savory flavors for a tasty snack.,true,586,58340.22
62,Antique Style Clock,Nostalgic clock that adds charm to any room.,false,3,14395.36
97,Vegan Mac & Cheese,Creamy vegan mac and cheese made with cashew cheese.,true,431,25421.86
58,Travel Jewelry Case,Portable case to organize and protect jewelry on trips.,true,380,6130.67
38,Vegan Cheese,Dairy-free cheese alternative for your favorite dishes.,false,584,31246.85
31,Cheddar & Bacon Potato Skins,Gourmet potato skins loaded with cheddar cheese and bacon.,true,486,13056.62
95,Wooden Puzzle Game,Classic wooden puzzle game for kids and adults.,false,426,35728.95
49,Cookbook,Inspiring cookbook with healthy recipes.,false,72,31044.84
85,Sliced Provolone Cheese,Mild cheese great for sandwiches.,true,521,18637.65
34,Vegetable Fried Rice,Quick and easy fried rice mixed with vegetables and soy sauce.,true,100,21884.2
26,Pumpkin Puree,"Canned pumpkin puree, perfect for pies and soups.",false,316,31556.68
100,Inflatable Pool Float,Fun inflatable float for lounging in the pool or beach.,false,129,8983.22
28,Elderberry Syrup Kit,DIY kit to make your own elderberry syrup.,true,327,41317.57
80,Chili Beans (canned),"Canned beans with chili sauce, perfect for chili dishes.",true,475,14811.83
55,Indian Curry Sauce,Authentic Indian curry sauce for quick meals.,false,409,56031.26
63,Mixed Nuts,"A blend of assorted nuts, perfect for snacking or adding to recipes.",true,10,49591.75
70,Deep Tissue Massage Gun,Rechargeable massage gun for relieving muscle soreness.,false,306,33336.07
47,Fashionable Fanny Pack,"A trendy fanny pack, perfect for hands-free outings.",true,337,8133.43
98,Puzzle Game Set,Challenging puzzle game set for family entertainment.,false,483,1361.15
68,Smart WiFi Plug,Control appliances remotely using your smartphone.,false,506,32752.42
40,Whole Wheat Pita Bread,"Soft and fluffy whole wheat pita bread, great for wraps.",true,90,38792.62
89,Electric Stool Heater,Heated stool cover for extra comfort during winter.,true,428,50279.58
57,Pet Water Bottle,Portable water bottle for pets when traveling.,false,551,57760.08
34,Chicken Fajita Kit,All ingredients included for delicious chicken fajitas.,false,255,44033.29
39,Sushi Rice,Short-grain sushi rice for perfect rolls.,false,444,49865.24
53,Compact Pop-Up Tent,Easy setup tent perfect for camping and outdoor festivals.,false,528,13770.14
28,Cat Tree,Multi-level cat tree for climbing and scratching.,false,478,7541.73
20,Wire Shelving Unit,Adjustable shelving unit for home or garage storage.,true,262,4760.01
71,Decorative Throw Pillows,Set of stylish throw pillows for home decor.,false,98,31309.66
37,Wireless Charger,Qi-certified wireless charger for fast charging.,true,575,11860.98
82,Art Supplies Organizer,Storage organizer for art supplies and tools.,false,99,46534.72
76,Car Vacuum,Portable car vacuum cleaner with strong suction.,true,14,19223.6
68,Buffalo Wing Sauce,Spicy sauce perfect for chicken wings and dipping.,true,492,16533.35
39,Aged White Cheddar Popcorn,Light and fluffy popcorn coated in aged white cheddar.,false,473,34802.71
59,Quinoa,"Protein-rich quinoa, a great alternative to rice.",false,121,6352.38
28,Electric Milk Frother,Handheld frother for creating frothed milk for coffee.,false,161,34779.7
34,Honey Sriracha Chicken Bites,"Frozen chicken bites coated in a honey sriracha glaze, spicy and sweet.",false,18,3450.42
30,Cold Brew Coffee Maker,Brews coffee with a smooth flavor without bitterness.,false,501,21391.47
56,Wall Decals for Kids,Fun and colorful wall decals for children's rooms.,false,344,58298.65
56,Coconut Milk,Rich coconut milk for curries and desserts.,false,310,58660.01
84,Coffee Grinder,Burr coffee grinder for fresh ground coffee.,false,584,14588.71
33,Elderberry Syrup,Natural elderberry syrup to boost immunity.,true,100,1331.58
52,Sea Salt Tortilla Chips,"Crunchy tortilla chips with a hint of sea salt, great with dips.",true,212,12101.39
37,Sliced Turkey Breast,"Oven-roasted sliced turkey, perfect for sandwiches.",true,370,54303.97
55,Fruit Infuser Water Bottle,Water bottle designed to infuse flavors from fruits.,true,417,36202.34
62,Fettuccine Alfredo Dinner Kit,Easy meal kit for creamy fettuccine Alfredo.,false,261,23832.74
25,Terry Cloth Robe,"Soft and comfortable robe, perfect for lounging at home.",true,589,20778.32
33,Frozen Chicken Nuggets,Crispy chicken nuggets for quick meals.,false,432,50644.49
67,Vegetable and Cheese Quesadillas,Flour tortilla filled with cheese and a medley of vegetables.,true,4,17336.63
82,Vegetable Pizza Rolls,"Frozen pizza rolls filled with vegetables and cheese, perfect for snacks.",true,486,30577.56
70,Pet Hair Remover,Effective roller for removing pet hair from furniture.,false,253,59313.53
55,Sun Protection Clothing,UV-blocking clothing for outdoor activities.,false,562,50836.98
87,Mediterranean Chickpea Bowl,"Chickpeas served with olives, feta, and hummus, a healthy meal.",true,106,17961.51
32,Water-Resistant Bluetooth Speaker,Durable speaker designed for outdoor use with water resistance.,true,94,23959.0
38,Portable Laptop Table,Foldable table for working with laptops anywhere.,true,324,6395.38
40,Pressure Washer Accessories Kit,Essential attachments for pressure washing.,false,467,21638.99
32,Water-Resistant Bluetooth Speaker,Durable speaker designed for outdoor use with water resistance.,true,355,30549.33
51,Travel Eye Mask with Ear Plugs,Comfortable eye mask that includes noise-canceling ear plugs.,true,145,55692.59
80,Chocolate Chip Cookie Mix,Everything you need to bake delicious chocolate chip cookies.,false,341,18989.7
50,Overnight Hiking Backpack,Durable backpack with ample storage for outdoor adventures.,false,80,3047.5
56,Electric Screwdriver,Cordless electric screwdriver for home projects.,false,438,7144.63
30,Athletic Compression Tights,High-performance compression tights designed for optimal support and comfort.,true,209,29072.06
21,Kale Salad Kit,"Ready-to-eat salad with kale, lemon, and cheese.",false,88,622.36
44,Gluten-Free Biscuits,Fluffy biscuits made without gluten,true,545,8619.39
37,Window A/C Unit,Energy-efficient window air conditioner for cooling.,false,580,53820.95
49,Kombucha Drink,"Refreshing and tangy fermented tea, available in various flavors.",true,34,35310.41
26,Garlic Herb Cream Cheese,Spreadable cream cheese blended with garlic and herbs.,true,43,21504.42
26,Chocolate Mint Thins,Mint-flavored chocolate candies for a refreshing treat.,false,238,27723.83
36,Car Windshield Sun Shade,Protects car interior from sun damage and heat.,false,207,25443.95
96,Lemon Herb Grilled Chicken,Tender grilled chicken marinated in lemon herbs.,true,50,39505.97
42,Honey Roasted Almonds,Sweet and crunchy roasted almonds.,true,113,25254.99
63,Buffalo Sauce,Spicy buffalo sauce ideal for wings or dipping.,false,535,48608.93
48,Falafel Mix,Easy-to-make falafel mix for a tasty vegetarian meal.,true,548,39170.87
86,Italian Pasta,"Authentic Italian pasta, perfect for a classic meal.",false,316,39779.68
74,Mixed Berry Smoothie Pack,"Frozen berries blend perfect for smoothies, just add yogurt.",false,292,2571.63
62,Roasted Vegetable Medley,A mix of frozen roasted vegetables for an easy side dish.,false,481,37771.23
34,Roasted Red Pepper Sauce,Savory sauce perfect for pasta or dipping.,true,214,23624.1
31,Carrot Ginger Soup,"Smooth soup made from carrots and ginger, great for cold days.",false,214,13784.61
83,Puffed Rice Cake,Low-calorie rice cake for snacks.,true,448,20104.1
86,Plant Watering Spikes,Automatic watering devices for potted plants.,true,47,30010.41
72,Garden Hose Reel,Compact hose reel to keep your garden tidy.,false,429,51460.4
35,Fitness Activity Journal,Journal to record workouts and nutrition.,false,442,8351.83
61,Vegan Caesar Dressing,"Creamy vegan dressing made with cashews, perfect for salads.",true,371,45523.99
58,Chocolate Coconut Granola,"Crunchy granola with chocolate and coconut, great for breakfast or snacks.",true,400,11547.57
33,Caramelized Onion Dip Mix,A mix to create a delicious onion dip for parties or snacking.,true,270,3585.59
29,Garlic Herb Seasoning,A blend of herbs and garlic for seasoning meats and vegetables.,true,456,36651.69
86,Natural Fruit Snacks,"Healthy fruit snacks, made with real fruit.",false,189,41155.54
62,Cucumber Lime Sparkling Water,Refreshing sparkling water with cucumber and lime flavor.,false,68,14618.27
74,Roasted Vegetable Medley,A mix of frozen roasted vegetables for an easy side dish.,true,62,15484.38
89,Bamboo Toothbrush Holder,Eco-friendly bamboo holder for toothbrushes.,false,390,21514.63
88,Balsamic Glazed Brussels Sprouts,Roasted Brussels sprouts drizzled with balsamic glaze.,false,352,23844.67
94,Asian Salad Mix,Fresh greens and veggies for a quick Asian-inspired salad.,true,308,7482.61
56,Weighted Blanket,Therapeutic weighted blanket for better sleep.,true,302,34198.1
27,Cinnamon Sugar Donuts,Delicious mini donuts dusted with cinnamon sugar.,false,154,18450.14
59,Banana Peanut Butter Smoothie,Frozen smoothie mix with bananas and peanut butter for a quick drink.,true,451,20586.71
52,Herb Seasoned Couscous,"Fluffy couscous seasoned with a blend of herbs, perfect as a side dish.",false,558,47059.45
99,Outdoor Mosquito Repellent Lantern,Lantern that repels mosquitoes while providing light.,false,3,40694.89
61,Instant Mashed Potatoes,Quick and easy side dish with buttery flavor.,false,402,38109.07
45,Eco-Friendly Beeswax Wraps,"Reusable wraps for food storage, replacing plastic wraps.",true,386,37173.43
32,Pasta Sauce Mix,Just add water for a quick pasta sauce.,true,532,13884.18
67,Organic Coconut Flakes,Unsweetened coconut flakes for baking and snacking.,true,1,52830.23
58,Coconut Lime Rice,"Flavorful rice mixed with coconut and lime, a tropical side dish.",true,278,41838.68
43,Ice Cream,"Rich and creamy ice cream, available in various flavors.",false,192,47518.39
46,Knitted Infinity Scarf,A warm knitted scarf to keep you cozy in winter.,true,441,13006.39
88,Organic Green Tea,Delicate green tea leaves for a refreshing beverage.,false,249,27643.23
60,Ceramic Planter Set,Set of decorative ceramic planters for indoor plants.,true,282,7260.01
46,Wooden Kitchen Utensil Set,Eco-friendly utensil set made from natural wood.,true,455,27681.03
54,Breathable Face Mask Set,Comfortable and reusable face masks in different styles.,true,247,33667.91
85,Mechanical Pencil Set,"Precision pencils for drawing, sketching, and writing.",true,225,20932.39
47,Mini Food Processor,Compact food processor for quick meal prep.,true,367,3716.52
71,Italian Sausage Links,Savory sausage links seasoned with Italian spices.,false,88,41687.01
21,Car Trash Can,Compact trash can for keeping your car clean.,false,281,1107.98
76,Basic V-Neck T-Shirt,A staple v-neck t-shirt that pairs well with anything.,false,228,57775.7
75,Lemon Herb Chicken,Marinated chicken grilled with lemon and herbs.,true,50,59309.1
86,Compressed Towel Tablets,"Compact towels that expand when wet, ideal for travel.",true,408,22476.41
43,Reusable Snack Bags,Eco-friendly reusable bags for snacks.,true,381,48477.86
60,Dog Frisbee Toy,Durable and soft frisbee designed for dogs to play with.,false,371,25480.26
65,Spiralizer,Vegetable spiralizer for healthy meals.,true,81,44255.68
22,Personal Blender with Travel Lid,Blender designed for smoothies and shakes on the go.,false,157,52066.33
56,Essential Oil Diffuser,Ultrasonic diffuser that helps create a calming atmosphere.,false,418,7479.53
28,Herbal Tea Set,Assorted herbal tea bags for relaxation and wellness.,true,252,4427.51
68,Dark Chocolate Covered Pretzels,Crunchy pretzels dipped in rich dark chocolate.,false,213,57391.13
65,Aeropress Coffee Maker,Portable coffee maker for rich brews on the go.,true,377,48976.25
87,Luxury Rolling Makeup Case,Stylish and spacious case for makeup and beauty products.,true,571,27645.53
58,Peanut Butter Chocolate Clusters,Delicious clusters of peanuts and chocolate for a sweet treat.,true,472,13689.79
40,Car Escape Tool,Multi-functional tool for emergency situations in the car.,false,359,6946.45
56,Non-Stick Crepe Pan,Perfectly designed pan for making crepes and pancakes.,false,102,27321.57
30,Pet Tracking Collar,GPS pet collar that helps locate your pet via smartphone app.,true,203,48773.87
52,Ground Cinnamon,Freshly ground cinnamon spice for baking or seasoning.,true,292,32704.95
87,Collapsible Pet Dog Bowl,Travel-friendly dog bowl that is collapsible for easy storage.,true,19,47308.93
58,Banana Nut Muffins,"Moist, fluffy muffins packed with bananas and walnuts for a delightful breakfast or snack.",false,521,59511.91
47,Window A/C Unit,Energy-efficient window air conditioner for cooling.,true,410,3997.08
75,Savory Snack Mix,"A mix of nuts, pretzels, and crackers, seasoned just right for snacking.",false,425,39431.18
97,Pet Food Storage Container,Airtight container to keep pet food fresh.,true,553,35587.1
64,Ramen Noodles,Quick-cooking ramen for instant meals.,false,68,9368.03
76,Manual Coffee Grinder,Compact coffee grinder for fresh ground coffee beans.,false,220,4903.36
23,Garlic Parmesan Roasted Nuts,"Savory, roasted nuts seasoned with garlic and parmesan.",false,250,10249.49
87,Fitbit Activity Tracker,Advanced wristband that tracks daily activities and sleep.,false,511,40865.67
77,Nut Mix,A blend of mixed nuts for snacking.,false,582,48367.66
48,Cauliflower Pizza Crust,Healthy pizza crust made from cauliflower,false,191,52796.82
66,Surimi Crab Sticks,"Synthetic crab meat sticks, great for salads and sushi.",true,453,29881.4
24,Reusable Silicone Food Storage Bags,Eco-friendly bags for storing food without plastic waste.,false,207,9957.1
61,Wireless Keyboard and Mouse Combo,Compact wireless set for easy computer usability.,false,543,5951.93
59,Digital Thermostat,Programmable digital thermostat for home heating.,false,325,34208.36
24,Computer Monitor Stand,Ergonomic monitor stand for improved workspace organization.,false,388,4206.43
30,Mixed Berry Smoothie Pack,"Frozen berries blend perfect for smoothies, just add yogurt.",true,287,4640.28
20,Bamboo Toothbrush,Eco-friendly bamboo toothbrush for sustainable living.,false,268,33050.29
64,Honey Mustard Pretzel Bites,"Delicious pretzel bites with a sweet honey mustard flavor, perfect for dipping.",true,411,41078.77
86,LED Makeup Mirror,Illuminated vanity mirror with adjustable brightness settings.,true,588,21764.13
95,Cotton Tote Bag Set,Reusable tote bags for shopping and eco-friendly living.,true,15,36456.7
83,Ice Cream,"Rich and creamy ice cream, available in various flavors.",true,340,9783.42
59,Spicy Avocado Salsa,"A zesty salsa made from ripe avocados, tomatoes, onions, and jalapeños, great for dipping or topping.",true,317,41126.9
84,Cheddar Cheese Crackers,Crunchy crackers topped with real cheddar cheese flavor.,true,1,20989.14
21,Laptop Stand,Adjustable laptop stand for better ergonomics.,true,76,15714.03
21,Sushi Rice,Short-grain sushi rice for perfect rolls.,false,570,30653.61
95,Lemon Dill Chicken Skewers,"Marinated chicken skewers with lemon and dill flavor, grilled to perfection.",false,398,6059.0
38,Honey BBQ Ribs,Tender ribs smothered in a honey barbecue sauce.,false,194,58405.65
81,Cucumber Relish,"Sweet relish made from cucumbers, perfect for sandwiches.",true,360,39101.76
25,Non-Toxic Concrete Sealer,Eco-friendly sealer for protecting concrete surfaces.,true,330,48205.07
43,Oats,"Organic rolled oats, great for breakfast or baking.",false,591,32055.06
23,Berry Smoothie Mix,Frozen mix for quick berry smoothies.,true,85,18015.46
39,Phone Screen Protector,Tempered glass screen protector for smartphones.,false,504,22979.89
61,Bamboo Toothbrush,Eco-friendly bamboo toothbrush for sustainable living.,false,262,13418.73
62,Protein Powder,High-quality whey protein powder for muscle recovery.,true,54,2722.97
99,Kids' Craft Supplies Set,Variety pack of craft supplies for kids' projects.,true,461,30727.86
50,Pineapple Teriyaki Chicken Mix,A perfect blend of pineapple and teriyaki for stir-fry.,true,566,4619.82
90,Car Seat Organizer,Storage solutions for keeping your car tidy and organized.,true,2,16507.74
95,Stainless Steel Water Bottle,Durable and insulated water bottle to keep beverages cold.,false,353,54485.32
29,Pasta Sauce Mix,Just add water for a quick pasta sauce.,true,243,20872.24
87,Garden Hoses with Expandable Features,"Lightweight, expandable hoses for easy handling.",true,537,16254.8
97,Portable Speaker Stand,Adjustable stand for portable speakers and devices.,true,137,22645.72
77,Coconut Flakes,Unsweetened coconut flakes for baking and topping.,true,414,36071.98
54,Habanero Hot Sauce,Fiery hot sauce made with fresh habaneros and spices.,true,586,59598.1
76,Herbal Garden Starter Kit,Indoor gardening kit with herbs and pots.,false,189,5583.73
73,Almond Flour Biscuits,Gluten-free biscuits made with almond flour.,false,406,57170.14
22,Belted Trench Coat,Timeless belted trench coat for a polished look during fall.,false,493,13935.78
31,Pumpkin Ice Cream,"Seasonal pumpkin ice cream, perfect for fall.",true,76,59580.91
97,Veggie Burger Patties,Delicious veggie burger patties for grilling or frying.,true,245,55224.54
21,Watercolor Brush Pens,Set of brush pens for colorful and creative painting.,false,432,59184.59
36,Sliced Provolone Cheese,Mild cheese great for sandwiches.,true,358,11116.86
34,Avocado Lime Dressing,"Refreshing dressing made with avocado and lime, perfect for salads.",true,549,50340.48
70,Portable Pet Bathing Tool,Handheld sprayer designed for washing pets easily.,false,152,13077.07
46,Kale Salad with Lemon Dressing,"Fresh kale salad with a zesty lemon dressing, great as a side dish.",false,347,8638.11
52,Creamy Avocado Dip,"Rich and creamy dip made with real avocado, great for chips.",true,281,55834.59
95,Grilled Vegetable Medley,"A mix of grilled vegetables, ready to heat for quick side dishes.",true,160,6177.33
75,Chocolate Fudge Brownie Mix,Just add water for delicious brownies.,true,257,21731.57
38,Electric Wax Warmer,Wax warmer for creating a soothing atmosphere with fragrances.,false,518,36183.68
48,Portable UV Sterilizer,Compact sterilizer for disinfecting small items.,true,478,5921.67
57,Cotton Sweatpants,Soft and breathable cotton sweatpants perfect for lounging or workouts.,false,531,32832.83
71,Wireless Charger Stand,Convenient charging stand for smartphones and devices.,true,231,10423.29
75,Beard Grooming Kit,Everything you need for maintaining a healthy beard.,true,193,54438.0
80,Beard Grooming Kit,Everything you need for maintaining a healthy beard.,true,170,35692.34
20,Measuring Cups Set,Stackable measuring cups made from stainless steel.,false,243,41309.55
95,Collapsible Folding Chair,Lightweight and portable chair for camping or events.,true,516,49574.84
42,Inflatable Party Cooler,Fun inflatable cooler to keep drinks cold at parties.,false,176,41557.93
46,Kids' Art Easel,Double-sided art easel for painting and drawing.,false,433,56968.24
78,Dog Training Whistle,High-frequency whistle for training your dog effectively.,false,422,24969.96
57,Mango Chutney,Sweet and tangy mango chutney for a flavorful dip.,false,565,11752.49
61,Vegetable Stir-Fry Kit,"A mix of fresh vegetables with a savory stir-fry sauce, ready to cook.",false,406,19023.58
97,Apple Sauce,"Unsweetened apple sauce, great for snacks or baking.",true,115,27789.68
74,Oven-Baked Potato Chips,Light and crispy baked potato chips in assorted flavors.,true,277,20690.73
100,Kitchen Knife Sharpening System,Professional sharpening system for kitchen knives.,true,62,56024.17
75,Mediterranean Couscous,"Flavored couscous with herbs and spices, perfect as a side dish or a base for salads.",false,359,14595.83
34,Pineapple Rings,Delicious canned pineapple rings for desserts or salads.,false,255,21642.65
73,Baked Falafel Balls,"Frozen falafel balls made from chickpeas and herbs, perfect for quick meals or salads.",true,107,36323.18
82,Apple Cinnamon Breakfast Muffins,Delicious muffins filled with apples and a hint of cinnamon for breakfast.,false,314,21023.08
100,High-Speed HDMI Cable,Durable cable for connecting devices with high-definition video.,false,144,5481.31
56,Chocolate Chip Cookie Mix,Everything you need to bake delicious chocolate chip cookies.,false,297,51818.04
39,Lentil Soup,"Flavorful lentil soup, perfect for a quick meal.",true,380,1356.37
33,Creamy Avocado Dip,"Rich and creamy dip made with real avocado, great for chips.",false,153,53174.56
63,Slingback Sandals,Chic slingback sandals for a relaxed summer vibe.,true,524,18889.78
42,Floral Summer Dress,Light and breezy dress perfect for summer outings with a vibrant floral pattern.,false,420,59249.24
72,Organic Ramen Noodles,Quick-cooking ramen noodles made with organic wheat.,false,222,19235.73
32,Vegetable Stock,Rich vegetable stock for cooking soups and stews.,false,552,17713.0
33,Whole Wheat Pita Bread,"Soft and fluffy whole wheat pita bread, great for wraps.",true,361,38421.02
91,Almond Flour Brownies,Deliciously rich brownies made with almond flour.,true,509,59145.91
27,Granola Bars,"Crispy and chewy granola bars, perfect for on-the-go.",false,297,41417.17
73,Ground Cinnamon,Freshly ground cinnamon spice for baking or seasoning.,true,110,2124.08
96,Smartwatch,Stylish smartwatch with fitness tracking features.,false,61,7813.91
46,Mango Chunks,Frozen mango chunks for smoothies or snacking.,false,207,49062.81
93,Avocado Oil Mayo,Creamy mayonnaise made with avocado oil for a healthier twist.,true,122,8371.94
100,Cold Brew Coffee Maker,Brews coffee with a smooth flavor without bitterness.,true,173,23771.35
55,Apple Cinnamon Instant Oatmeal,"Quick oatmeal packets infused with apple and cinnamon, perfect for breakfast.",true,44,36211.38
51,Adjustable Kneeling Pad,Comfortable kneeling pad for gardening or home projects.,false,282,28225.29
55,Kale Caesar Salad Kit,Fresh kale with Caesar dressing and croutons.,false,390,19955.81
89,Travel Size Toiletry Bottles,Leak-proof bottles for travel-sized toiletries.,true,104,58807.05
31,Collapsible Camping Cup,Space-saving cup that folds flat for easy storage.,true,216,57526.96
46,Mobile Workbench,Sturdy mobile workbench with storage options.,true,551,5461.38
85,Sea Salt Tortilla Chips,"Crunchy tortilla chips with a hint of sea salt, great with dips.",false,580,1966.65
84,Stainless Steel Cutlery Set,High-quality cutlery set for daily use or special occasions.,false,91,56010.13
60,Travel Mug,Stainless steel travel mug with spill-proof lid.,false,234,43328.15
51,Stainless Steel Water Pitcher,Insulated pitcher to keep beverages cold or hot.,false,369,17187.24
23,Herbal Garden Starter Kit,Indoor gardening kit with herbs and pots.,true,229,29684.29
68,Artisan Bread,"Freshly baked artisan bread, perfect for sandwiches or toasting.",false,321,59969.35
53,Handheld Vacuum,Cordless handheld vacuum for quick cleanups.,true,381,58662.02
54,Vegetable Pizza Rolls,"Frozen pizza rolls filled with vegetables and cheese, perfect for snacks.",false,484,14466.67
68,Savory Oatmeal Cups,"Savory oatmeal ready to eat, great for breakfast or a snack.",true,456,53777.98
58,Kids' Science Experiment Kit,Engaging kit with science experiments for children.,false,168,58931.67
93,Lemon Dill Chicken Skewers,"Marinated chicken skewers with lemon and dill flavor, grilled to perfection.",false,438,35867.86
82,Pet Bed,Comfortable pet bed for small to medium-sized dogs.,true,584,11158.85
74,Pasta Sauce Mix,Just add water for a quick pasta sauce.,false,235,22206.44
86,Zesty Garlic Hummus,Creamy chickpea dip infused with zesty garlic flavor.,true,521,27032.13
54,Wrap Front Midi Skirt,"Elegant midi skirt with a wrap design, great for both formal and casual events.",true,229,7386.59
37,Car Escape Tool,Multi-functional tool for emergency situations in the car.,true,465,6308.94
50,Honey Wheat Pretzels,Crunchy pretzel sticks made with honey and whole wheat.,true,41,26077.85
77,Foldable Yoga Mat Carry Bag,Durable bag for carrying your yoga mat and accessories.,true,277,14329.18
76,Terry Cloth Robe,"Soft and comfortable robe, perfect for lounging at home.",true,487,33532.69
57,Personal Blender with Travel Cup,Blender for smoothies with a portable cup.,false,145,33622.35
34,Coconut Water,"Refreshing coconut water, perfect for hydration.",true,517,17654.15
90,Garlic Herb Seasoning,A blend of herbs and garlic for seasoning meats and vegetables.,true,443,6713.0
51,Peach & Mango Salsa,"A zesty salsa made with peaches and mangos, great for chips.",false,396,42504.53
95,Caribbean Jerk Marinade,A spicy marinade perfect for chicken and fish.,true,559,29853.89
41,Floral Wrap Top,A feminine wrap top with a beautiful floral print.,true,4,53321.05
76,Heat-Resistant Silicone Mat,Protects surfaces while baking or cooking with hot items.,false,126,20988.4
46,Eggs (dozen),"Farm fresh eggs, essential for breakfast.",false,407,34900.59
66,Outdoor Picnic Blanket,Water-resistant blanket for picnics and outdoor events.,true,388,27975.62
98,LED Strip Lights with Remote Control,Color-changing LED lights for home decoration with remote.,false,33,14438.1
64,Portable Hammock with Stand,Lightweight hammock with a sturdy stand for relaxation anywhere.,true,562,55968.82
41,Sliced Cucumbers,"Freshly sliced cucumbers, great for salads or snacking.",true,46,34696.66
36,Garam Masala Spice Blend,A fragrant Indian spice blend for curries and stews.,false,78,48302.7
88,Peanut Butter Banana Smoothie,Smooth and creamy smoothie made with peanut butter and banana.,false,315,20555.37
54,Honey Sesame Cashews,Roasted cashews coated in honey and sesame seeds for a sweet treat.,false,200,20193.95
74,Classic Caesar Salad Kit,Everything you need for a fresh and delicious Caesar salad.,false,386,30974.55
52,Ramen Noodles,Quick-cooking ramen for instant meals.,false,438,41198.21
57,Infrared Thermometer,Non-contact thermometer for checking temperatures instantly.,false,403,58984.51
35,Graphic Hoodie,Bold graphic hoodie featuring a comfortable fit and soft fabric.,true,314,25121.03
68,Whole Wheat Bread,"Freshly baked whole wheat bread, rich in fiber.",true,356,36356.07
44,Fettuccine Alfredo Dinner Kit,Easy meal kit for creamy fettuccine Alfredo.,false,324,33744.47
76,Ribbed Knit Dress,A fitted ribbed knit dress that hugs your curves perfectly.,true,438,36432.18
45,Thai Red Curry Paste,Spicy and flavorful curry paste for authentic Thai dishes.,true,77,16553.04
58,Puzzle 3D Model Kit,3D model puzzle kit for creative builders.,true,296,16895.56
93,Instant Pot,7-in-1 multi-cooker for versatile cooking.,true,213,538.0
47,Magnetic Curtain Tiebacks,Easy-to-use tiebacks for curtains or drapes.,true,450,36716.08
74,Roasted Garlic,Savory roasted garlic in a jar for easy use.,false,555,11888.85
41,Asian Stir-Fry Kit,Prepped vegetables and sauces for a quick Asian stir-fry meal.,true,291,58755.33
83,Pineapple Coconut Bars,Refreshing dessert bars made with pineapple and coconut.,false,394,43349.68
45,Safety Pin Dispenser,Handy dispenser for quick access to safety pins.,false,457,23076.22
57,Spinach Feta Wraps,"Whole wheat wraps filled with spinach, feta, and herbs.",true,263,53024.89
58,Rustic Italian Bread,"Freshly baked rustic bread, perfect for sandwiches or dipping in olive oil.",false,247,49955.5
45,Roasted Red Pepper Dip,"A blend of roasted red peppers and spices, perfect for dipping.",true,194,23905.87
47,Spiralizer,Vegetable spiralizer for healthy meals.,true,554,15495.49
23,Mini Electric Kettle,Quick boiling kettle for small kitchens and dorms.,true,365,5890.24
57,Poppy Seed Dressing,"A light and tangy dressing with poppy seeds, perfect for salads.",true,78,22445.22
22,Roasted Garlic Butter,A flavorful spread made with roasted garlic and creamy butter.,true,291,59082.88
